,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
164,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,51.12,202605,29,51000,0,12,1992,개포로109길 21,202606~202806,갱신,사용,49500,0,아파트
165,서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,월세,59.92,202605,29,50000,208,14,2020,개포로 264,202606~202806,갱신,사용,50000,190,아파트
166,서울특별시 강남구 세곡동,508,508,0,강남신동아파밀리에1단지,월세,59.97,202605,29,25000,60,4,2011,헌릉로590길 100,202605~202805,갱신,-,25000,60,아파트
167,서울특별시 강남구 삼성동,16-2,16,2,삼성동힐스테이트 1단지,월세,31.402,202605,29,10000,220,5,2008,학동로68길 29,202606~202806,신규,-,,,아파트
168,서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),전세,59.83,202605,29,70000,0,18,2004,테헤란로 428,202608~202808,신규,-,,,아파트
169,서울특별시 강남구 논현동,211-21,211,21,펜트힐루논현,전세,43.392,202605,29,58800,0,4,2021,언주로 641,202607~202807,갱신,사용,56000,0,아파트
170,서울특별시 강남구 논현동,192-15,192,15,휴먼스페이스,전세,31.96,202605,29,32500,0,12,2003,논현로111길 3,202608~202808,갱신,-,32500,0,아파트
171,서울특별시 강남구 자곡동,621,621,0,강남에버시움,월세,36.08,202605,29,6531,26,11,2013,자곡로3길 22,202606~202805,갱신,-,2719,34,아파트
172,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.92,202605,29,29015,0,10,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
173,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.92,202605,29,29015,0,6,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
174,서울특별시 강남구 논현동,202-7,202,7,리스트강남,월세,14.29,202605,28,8669,42,5,2022,봉은사로 125,202606~202806,신규,-,,,아파트
175,서울특별시 강남구 논현동,211-21,211,21,펜트힐루논현,전세,43.392,202605,28,65000,0,3,2021,언주로 641,202606~202806,신규,-,,,아파트
176,서울특별시 강남구 개포동,185,185,0,개포주공7단지,전세,53.46,202605,28,35000,0,6,1983,개포로 516,202607~202701,신규,-,,,아파트
177,서울특별시 강남구 역삼동,824-25,824,25,대우디오빌플러스,전세,43.99,202605,28,36000,0,10,2004,강남대로84길 33,202606~202806,신규,-,,,아파트
178,서울특별시 강남구 개포동,1284,1284,0,개포자이프레지던스,월세,59.9751,202605,28,10000,368,14,2023,삼성로 14,202608~202808,갱신,사용,10000,350,아파트
179,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,33.18,202605,28,37500,0,2,1992,개포로109길 9,202605~202805,갱신,-,34500,0,아파트
180,서울특별시 강남구 자곡동,138-2,138,2,LH수서2단지아파트,월세,36.84,202605,28,14440,51,5,2024,자곡로11길 28,202605~202807,신규,-,,,아파트
181,서울특별시 강남구 자곡동,138-2,138,2,LH수서2단지아파트,월세,36.84,202605,28,12996,45,6,2024,자곡로11길 28,202605~202807,신규,-,,,아파트
182,서울특별시 강남구 자곡동,138-2,138,2,LH수서2단지아파트,월세,14.69,202605,28,5220,18,6,2024,자곡로11길 28,202605~202807,신규,-,,,아파트
183,서울특별시 강남구 자곡동,138-2,138,2,LH수서2단지아파트,월세,36.84,202605,28,12996,45,8,2024,자곡로11길 28,202605~202807,신규,-,,,아파트
184,서울특별시 강남구 자곡동,138-2,138,2,LH수서2단지아파트,월세,14.69,202605,28,5220,18,5,2024,자곡로11길 28,202605~202807,신규,-,,,아파트
185,서울특별시 강남구 자곡동,138-2,138,2,LH수서2단지아파트,월세,36.6,202605,28,100,82,2,2024,자곡로11길 28,202605~202807,신규,-,,,아파트
186,서울특별시 강남구 자곡동,138-2,138,2,LH수서2단지아파트,월세,36.6,202605,28,100,82,5,2024,자곡로11길 28,202605~202807,신규,-,,,아파트
187,서울특별시 강남구 자곡동,621,621,0,강남에버시움,월세,36.62,202605,28,2310,29,2,2013,자곡로3길 22,202605~202807,신규,-,,,아파트
188,서울특별시 강남구 자곡동,686,686,0,강남한양수자인(4단지),월세,49.94,202605,28,460,9,4,2014,자곡로 260,202606~202805,갱신,-,460,9,아파트
189,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.97,202605,28,29015,0,3,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
190,서울특별시 강남구 자곡동,619,619,0,강남자곡 힐스테이트,전세,46.91,202605,28,19256,0,9,2015,자곡로3길 21,202605~202807,신규,-,,,아파트
191,서울특별시 강남구 자곡동,619,619,0,강남자곡 힐스테이트,전세,46.91,202605,28,19256,0,7,2015,자곡로3길 21,202605~202807,신규,-,,,아파트
192,서울특별시 강남구 자곡동,619,619,0,강남자곡 힐스테이트,전세,46.91,202605,28,19256,0,8,2015,자곡로3길 21,202605~202807,신규,-,,,아파트
193,서울특별시 강남구 자곡동,621,621,0,강남에버시움,월세,46.01,202605,28,4947,41,2,2013,자곡로3길 22,202605~202807,신규,-,,,아파트
194,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.97,202605,28,31916,0,5,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
195,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.97,202605,28,29015,0,8,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
196,서울특별시 강남구 자곡동,687,687,0,래미안포레,월세,49.94,202605,28,12103,1,3,2014,밤고개로21길 25,202606~202805,갱신,-,5274,37,아파트
197,서울특별시 강남구 자곡동,687,687,0,래미안포레,월세,49.94,202605,28,2315,45,1,2014,밤고개로21길 25,202606~202805,갱신,-,5274,37,아파트
198,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.97,202605,28,29015,0,5,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
199,서울특별시 강남구 자곡동,686,686,0,강남한양수자인(4단지),월세,59.93,202605,28,14961,6,3,2014,자곡로 260,202606~202805,갱신,-,8968,60,아파트
200,서울특별시 강남구 일원동,688,688,0,상록스타힐스,월세,59.592,202605,28,38812,28,13,2022,영동대로 16,202606~202806,신규,-,,,아파트
201,서울특별시 강남구 일원동,688,688,0,상록스타힐스,월세,59.592,202605,28,38812,28,13,2022,영동대로 16,202606~202806,신규,-,,,아파트
202,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,전세,59.9818,202605,28,99750,0,2,2006,선릉로 221,202606~202806,갱신,사용,95000,0,아파트
203,서울특별시 강남구 삼성동,189,189,0,래미안라클래시,월세,59.99,202605,28,11760,118,20,2021,삼성로 651,202606~202805,갱신,-,23680,93,아파트
204,서울특별시 강남구 대치동,891-6,891,6,테헤란로대우아이빌(891-6),전세,35.51,202605,28,31500,0,13,2004,테헤란로 428,202606~202607,갱신,-,31500,0,아파트
205,서울특별시 강남구 대치동,1030,1030,0,대치르엘,월세,43.9965,202605,28,20400,47,1,2021,도곡로93길 23,202606~202805,갱신,-,16160,63,아파트
206,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,33.18,202605,28,31500,0,4,1992,개포로109길 9,202608~202808,갱신,사용,30000,0,아파트
207,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,월세,33.18,202605,28,5000,150,14,1992,개포로109길 9,202608~202808,신규,-,,,아파트
208,서울특별시 강남구 논현동,196,196,0,거평프리젠,전세,42.395,202605,28,32000,0,4,1996,강남대로112길 41,202606~202806,신규,-,,,아파트
209,서울특별시 강남구 논현동,211-21,211,21,펜트힐루논현,전세,43.392,202605,27,66000,0,8,2021,언주로 641,202607~202807,갱신,사용,63000,0,아파트
210,서울특별시 강남구 논현동,118-8,118,8,더원센트럴,월세,27.09,202605,27,14000,120,8,2018,학동로53길 3-8,202605~202805,신규,-,,,아파트
211,서울특별시 강남구 자곡동,686,686,0,강남한양수자인(4단지),월세,59.97,202605,27,11241,19,2,2014,자곡로 260,202606~202805,갱신,-,6406,43,아파트
212,서울특별시 강남구 자곡동,686,686,0,강남한양수자인(4단지),월세,59.97,202605,27,15924,9,9,2014,자곡로 260,202606~202805,갱신,-,14046,0,아파트
213,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.97,202605,27,29015,0,8,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
214,서울특별시 강남구 자곡동,686,686,0,강남한양수자인(4단지),월세,49.94,202605,27,1966,1,7,2014,자곡로 260,202606~202805,갱신,-,1949,0,아파트
215,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.92,202605,27,29015,0,9,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
216,서울특별시 강남구 자곡동,686,686,0,강남한양수자인(4단지),월세,59.93,202605,27,13933,4,6,2014,자곡로 260,202606~202805,갱신,-,6406,43,아파트
217,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.92,202605,27,29015,0,7,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
218,서울특별시 강남구 삼성동,189,189,0,래미안라클래시,월세,59.99,202605,27,20276,144,8,2021,삼성로 651,202606~202805,갱신,-,26048,102,아파트
219,서울특별시 강남구 일원동,688,688,0,상록스타힐스,월세,46.855,202605,27,11143,130,15,2022,영동대로 16,202606~202806,신규,-,,,아파트
220,서울특별시 강남구 역삼동,757,757,0,역삼래미안,전세,59.4,202605,27,104000,0,3,2005,선릉로69길 19,202608~202808,신규,-,,,아파트
221,서울특별시 강남구 역삼동,727-2,727,2,대명벨리온,전세,17.684,202605,27,14000,0,6,2012,역삼로25길 27,202605~202805,신규,-,,,아파트
222,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,60,202605,27,68250,0,1,1992,개포로109길 21,202606~202806,갱신,사용,65000,0,아파트
223,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,51.12,202605,27,65000,0,11,1992,개포로109길 21,202609~202809,신규,-,,,아파트
224,서울특별시 강남구 세곡동,508,508,0,강남신동아파밀리에1단지,월세,49.74,202605,27,1916,41,4,2011,헌릉로590길 100,202606~202808,신규,-,,,아파트
225,서울특별시 강남구 세곡동,508,508,0,강남신동아파밀리에1단지,월세,49.74,202605,27,4792,35,8,2011,헌릉로590길 100,202606~202808,신규,-,,,아파트
226,서울특별시 강남구 세곡동,508,508,0,강남신동아파밀리에1단지,월세,49.74,202605,27,4792,35,8,2011,헌릉로590길 100,202606~202808,신규,-,,,아파트
227,서울특별시 강남구 세곡동,508,508,0,강남신동아파밀리에1단지,월세,49.74,202605,27,3800,37,8,2011,헌릉로590길 100,202606~202808,신규,-,,,아파트
228,서울특별시 강남구 세곡동,508,508,0,강남신동아파밀리에1단지,월세,49.74,202605,27,4792,35,4,2011,헌릉로590길 100,202606~202808,신규,-,,,아파트
229,서울특별시 강남구 도곡동,957,957,0,도곡동STAY77,월세,28.45,202605,27,35000,15,9,2020,남부순환로351길 4,202606~202806,신규,-,,,아파트
230,서울특별시 강남구 도곡동,948-4,948,4,삼경하이빌1,전세,39.22,202605,27,21000,0,2,2000,도곡로2길 46,202606~202806,신규,-,,,아파트
231,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,월세,59.888,202605,26,20000,390,5,2019,선릉로 8,202608~202808,신규,-,,,아파트
232,서울특별시 강남구 자곡동,619,619,0,강남자곡 힐스테이트,전세,59.93,202605,26,23595,0,9,2015,자곡로3길 21,202606~202805,갱신,-,22908,0,아파트
233,서울특별시 강남구 역삼동,762-3,762,3,래미안그레이튼(진달래2차),전세,59.91,202605,26,58170,0,6,2010,도곡로43길 21,202606~202805,갱신,-,55400,0,아파트
234,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.97,202605,26,29015,0,11,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
235,서울특별시 강남구 일원동,743,743,0,디에이치자이개포,월세,44.84,202605,26,22140,40,6,2021,영동대로 22,202606~202805,갱신,-,16800,66,아파트
236,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.97,202605,26,29015,0,8,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
237,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,월세,49.909,202605,26,50000,190,6,2019,선릉로 8,202607~202810,신규,-,,,아파트
238,서울특별시 강남구 자곡동,621,621,0,강남에버시움,월세,46.01,202605,26,9196,22,2,2013,자곡로3길 22,202606~202805,신규,-,,,아파트
239,서울특별시 강남구 자곡동,686,686,0,강남한양수자인(4단지),월세,59.93,202605,26,16958,19,3,2014,자곡로 260,202606~202805,갱신,-,6406,43,아파트
240,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.71,202605,26,29015,0,5,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
241,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.97,202605,26,29015,0,8,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
242,서울특별시 강남구 자곡동,686,686,0,강남한양수자인(4단지),월세,59.93,202605,26,11022,20,8,2014,자곡로 260,202606~202805,갱신,-,6406,43,아파트
243,서울특별시 강남구 역삼동,823-7,823,7,강남역우정에쉐르,월세,17.23,202605,26,18000,10,7,2004,테헤란로10길 10,202606~202806,신규,-,,,아파트
244,서울특별시 강남구 자곡동,687,687,0,래미안포레,전세,59.97,202605,26,29015,0,5,2014,밤고개로21길 25,202606~202805,갱신,-,27634,0,아파트
245,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,60,202605,26,73500,0,8,1992,개포로109길 21,202608~202808,갱신,사용,70000,0,아파트
246,서울특별시 강남구 논현동,128-6,128,6,N168,월세,18.897,202605,26,2000,101,5,2021,학동로 168,202605~202805,신규,-,,,아파트
247,서울특별시 강남구 수서동,746,746,0,까치마을,전세,39.6,202605,26,46000,0,15,1993,광평로19길 10,202607~202807,신규,-,,,아파트
248,서울특별시 강남구 수서동,746,746,0,까치마을,월세,49.5,202605,26,51000,10,12,1993,광평로19길 10,202608~202808,갱신,사용,51000,0,아파트
249,서울특별시 강남구 수서동,723,723,0,수서6,월세,39.93,202605,26,803,11,3,1992,광평로56길 11,202606~202808,신규,-,,,아파트
250,서울특별시 강남구 역삼동,711-3,711,3,역삼자이,전세,59.9977,202605,26,62434,0,10,2016,언주로 420,202606~202805,갱신,-,59461,0,아파트
251,서울특별시 강남구 일원동,742,742,0,디에이치포레센트,월세,59.92,202605,26,30670,44,1,2021,개포로110길 38,202606~202805,갱신,-,24728,95,아파트
252,서울특별시 강남구 삼성동,144-10,144,10,우정에쉐르2,월세,59.54,202605,26,4000,260,6,2004,테헤란로77길 8,202607~202807,신규,-,,,아파트
253,서울특별시 강남구 역삼동,653-4,653,4,원에디션강남,월세,39.2805,202605,26,30000,245,7,2024,언주로 563,202607~202707,신규,-,,,아파트
254,서울특별시 강남구 청담동,134-38,134,38,청담자이,월세,49.618,202605,26,10000,430,26,2011,영동대로138길 12,202607~202807,신규,-,,,아파트
255,서울특별시 강남구 대치동,1030,1030,0,대치르엘,월세,35.9645,202605,26,17028,24,2,2021,도곡로93길 23,202606~202805,갱신,-,13680,48,아파트
256,서울특별시 강남구 개포동,1284,1284,0,개포자이프레지던스,월세,59.8363,202605,25,80000,220,11,2023,삼성로 14,202607~202807,신규,-,,,아파트
257,서울특별시 강남구 역삼동,653-4,653,4,원에디션강남,전세,38.1534,202605,25,60900,0,7,2024,언주로 563,202606~202806,갱신,사용,58000,0,아파트
258,서울특별시 강남구 역삼동,727-9,727,9,요진와이시티미니,월세,12.47,202605,25,12000,40,6,2012,역삼로25길 21,202606~202806,신규,-,,,아파트
259,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,전세,59.606,202605,25,94500,0,9,2005,선릉로69길 20,202606~202806,갱신,사용,90000,0,아파트
260,서울특별시 강남구 대치동,974,974,0,대치현대,전세,59.82,202605,25,70000,0,11,1999,삼성로64길 5,202606~202806,신규,-,,,아파트
261,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,39.53,202605,25,55000,0,12,1992,개포로109길 21,202610~202810,신규,-,,,아파트
262,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,51.12,202605,25,62000,0,2,1992,개포로109길 21,202608~202808,갱신,-,45000,0,아파트
263,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,39.53,202605,25,37800,0,8,1992,개포로109길 9,202608~202808,신규,-,,,아파트
